0,247
0,322
0,1047
0,2040
0,3956
0,4050
0,7922
0,8836
0,9107
0,9236
1,232
1,238
1,398
1,1270
1,1570
1,2116
1,2172
1,2295
1,2498
1,3286
1,5926
1,6485
1,6585
1,8427
1,8492
1,8999
1,9985
2,760
2,1186
2,1389
2,2054
2,2337
2,3407
2,3440
2,3958
2,4091
2,4285
2,4683
2,8008
2,8275
2,8480
2,8635
3,471
3,2666
3,3183
3,3981
3,4307
3,4681
3,5451
3,5466
3,6701
3,7215
3,8508
3,8838
4,764
4,1100
4,1190
4,2039
4,2562
4,4078
4,5693
4,7094
5,2080
5,2274
5,2790
5,3464
5,3646
5,3660
5,3788
5,3989
5,4361
5,5330
5,6137
5,6415
5,8628
5,9302
6,1612
6,2986
6,3213
6,3330
6,3727
6,5085
6,5884
6,6477
6,6610
6,8730
6,9837
7,453
7,1630
7,2268
7,3014
7,3125
7,3720
7,7991
7,9171
7,9243
7,9326
8,740
8,970
8,1847
8,2047
8,2590
8,3026
8,5237
8,5467
8,6974
8,7433
8,9529
9,625
9,894
9,1584
9,1819
9,2431
9,2686
9,2713
9,4303
9,4475
9,4492
9,5530
9,6149
9,6406
9,7984
9,8472
9,8564
9,8894
10,109
10,1126
10,2591
10,2710
10,2860
10,3474
10,3857
10,5229
10,8722
11,155
11,516
11,592
11,1697
11,2258
11,2668
11,2862
11,7380
11,8157
11,8815
11,9875
12,305
12,1974
12,2996
12,4052
12,5079
12,5355
12,6967
12,7178
12,9690
12,9736
13,2300
13,3175
13,3505
13,5659
13,7142
13,7705
13,7991
13,8435
13,9577
13,9610
13,9747
14,301
14,983
14,2452
14,2768
14,3032
14,4571
14,6106
14,7283
14,7288
14,7954
15,71
15,1485
15,1607
15,1746
15,2010
15,2182
15,3975
15,4755
15,5059
15,7943
15,9042
15,9166
15,9899
15,9943
16,2956
16,4203
16,4312
16,4439
16,5723
16,6070
16,6787
16,9185
17,1753
17,2846
17,3635
17,4740
17,6657
17,7010
17,8422
18,870
18,2639
18,2834
18,3236
18,4036
18,4824
18,5791
18,7399
18,8865
18,9122
19,3700
19,3861
19,4053
19,4903
19,5293
19,5416
19,5811
19,7936
19,8926
19,9433
19,9713
20,599
20,2945
20,3490
20,3720
20,3791
20,3999
20,4578
20,4659
20,5402
20,5778
20,5848
20,7166
20,7784
21,839
21,1177
21,2326
21,3438
21,7426
